,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
17,17,0,"[0.0, 1.0]",3,0.6160061205310261,0.2536554661237494,1.8480183615930783,0.7609663983712482
18,18,0,"[0.0, 1.0]",3,0.6160061205310261,0.2536554661237494,1.8480183615930783,0.7609663983712482
19,19,0,"[0.0, 1.0]",3,0.6218472847543619,0.25894647141475474,1.8655418542630857,0.7768394142442642
20,0,1,"[0.015379759224852135, 0.9846202407751479]",12,0.866997667946778,0.48064210753026076,10.403972015361337,5.767705290363129
21,1,1,"[0.015379759224852135, 0.9846202407751479]",11,0.8674282946427474,0.48217610682590384,9.541711241070221,5.3039371750849424
22,2,1,"[0.015379759224852135, 0.9846202407751479]",3,0.6371701416950473,0.27481948728777056,1.9115104250851418,0.8244584618633117
23,3,1,"[0.015379759224852135, 0.9846202407751479]",9,0.848549926969592,0.4651027551162521,7.636949342726328,4.185924796046269
24,4,1,"[0.015379759224852135, 0.9846202407751479]",3,0.6112652741723513,0.24836446083274413,1.8337958225170539,0.7450933824982324
25,5,1,"[0.015379759224852135, 0.9846202407751479]",3,0.6218472847543619,0.25894647141475474,1.8655418542630857,0.7768394142442642
26,6,1,"[0.015379759224852135, 0.9846202407751479]",3,0.6265881311130367,0.26423747670576003,1.87976439333911,0.7927124301172801
27,7,1,"[0.015379759224852135, 0.9846202407751479]",5,0.7693506126855947,0.3931839035965095,3.8467530634279736,1.9659195179825475
