,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward
876,16,43,"[0.6609756766028119, 0.3390243233971882]",80,0.012950607626362392,0.9642417071948264,1.0360486101089914,77.13933657558611
877,17,43,"[0.6609756766028119, 0.3390243233971882]",80,0.001061246907638697,0.9523369452900636,0.08489975261109575,76.1869556232051
878,18,43,"[0.6609756766028119, 0.3390243233971882]",80,0.02207763214525158,0.9733686913218117,1.7662105716201264,77.86949530574493
879,19,43,"[0.6609756766028119, 0.3390243233971882]",80,0.04310933716515641,0.9944004373535575,3.4487469732125127,79.5520349882846
880,0,44,"[0.6763101101112775, 0.32368988988872255]",80,0.026841054821062367,0.978130596083715,2.1472843856849892,78.2504476866972
881,1,44,"[0.6763101101112775, 0.32368988988872255]",80,0.030410828634895914,0.9817020246551449,2.432866290791673,78.53616197241159
882,2,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
883,3,44,"[0.6763101101112775, 0.32368988988872255]",80,0.0009027307605509287,0.952138532591651,0.0722184608440743,76.17108260733208
884,4,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04370457586957956,0.9949956754487956,3.4963660695663648,79.59965403590365
885,5,44,"[0.6763101101112775, 0.32368988988872255]",80,0.047712472853458074,0.9989639294170496,3.8169978282766457,79.91711435336397
886,6,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04176199898543931,0.9930115484646687,3.3409599188351446,79.44092387717349
887,7,44,"[0.6763101101112775, 0.32368988988872255]",80,0.02465874760895514,0.9759480564011763,1.9726998087164114,78.07584451209411
888,8,44,"[0.6763101101112775, 0.32368988988872255]",80,0.03715848092275058,0.9884480564011756,2.972678473820046,79.07584451209405
889,9,44,"[0.6763101101112775, 0.32368988988872255]",80,0.05340054970845563,0.9967921730333368,4.272043976676451,79.74337384266694
890,10,44,"[0.6763101101112775, 0.32368988988872255]",80,0.032635014858455574,0.9838845643376846,2.610801188676446,78.71076514701477
891,11,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04332315104958271,0.9945988500519702,3.4658520839666167,79.56790800415762
892,12,44,"[0.6763101101112775, 0.32368988988872255]",80,0.037212254570074696,0.9884480564011753,2.976980365605976,79.07584451209402
893,13,44,"[0.6763101101112775, 0.32368988988872255]",80,0.023124917312046068,0.9743607548138751,1.8499933849636854,77.94886038511001
894,14,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
895,15,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04828346912986088,0.9995591675122878,3.8626775303888703,79.96473340098302
896,16,44,"[0.6763101101112775, 0.32368988988872255]",80,0.04787303332324083,0.9991623421154623,3.8298426658592666,79.93298736923698
897,17,44,"[0.6763101101112775, 0.32368988988872255]",80,0.03239657616084586,0.9836861516392711,2.5917260928676686,78.69489213114169
898,18,44,"[0.6763101101112775, 0.32368988988872255]",80,0.028268091118788884,0.9795194849726044,2.261447289503111,78.36155879780836
899,19,44,"[0.6763101101112775, 0.32368988988872255]",80,0.023281412391709017,0.9745591675122866,1.8625129913367213,77.96473340098292
900,0,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
901,1,45,"[0.6917389611992191, 0.30826103880078104]",80,0.022277795228002738,0.9735671040202231,1.7822236182402191,77.88536832161785
902,2,45,"[0.6917389611992191, 0.30826103880078104]",80,0.041323527047634784,0.9926147230678433,3.3058821638107827,79.40917784542746
903,3,45,"[0.6917389611992191, 0.30826103880078104]",80,0.002276062704317112,0.9535274214805398,0.18208501634536897,76.28219371844318
904,4,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04132541427562177,0.9926147230678433,3.306033142049742,79.40917784542746
905,5,45,"[0.6917389611992191, 0.30826103880078104]",80,0.04727600445175918,0.9985671040202242,3.782080356140735,79.88536832161793
906,6,45,"[0.6917389611992191, 0.30826103880078104]",80,0.05400939746493807,0.9973874111285748,4.3207517971950455,79.79099289028598
