,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes,use_double_q_learning
27,7,1,"[0.034228662608036774, 0.9657713373919633]",80,0.05805840817943042,0.9660564780799105,4.644672654354434,77.28451824639284,0,0.9,1000,False,True,"[128, 128]",False
28,8,1,"[0.034228662608036774, 0.9657713373919633]",80,0.09135391750274587,0.9993898114132443,7.308313400219669,79.95118491305955,0,0.9,1000,False,True,"[128, 128]",False
29,9,1,"[0.034228662608036774, 0.9657713373919633]",80,0.10042769487691602,0.9933497916503985,8.034215590153282,79.46798333203188,0,0.9,1000,False,True,"[128, 128]",False
30,10,1,"[0.034228662608036774, 0.9657713373919633]",80,0.052350279773724494,0.9528091954712146,4.18802238189796,76.22473563769717,0,0.9,1000,False,True,"[128, 128]",False
31,11,1,"[0.034228662608036774, 0.9657713373919633]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
32,12,1,"[0.034228662608036774, 0.9657713373919633]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
33,13,1,"[0.034228662608036774, 0.9657713373919633]",80,0.08760412178640838,0.9956019326253654,7.00832974291267,79.64815461002924,0,0.9,1000,False,True,"[128, 128]",False
34,14,1,"[0.034228662608036774, 0.9657713373919633]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
35,15,1,"[0.034228662608036774, 0.9657713373919633]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
36,16,1,"[0.034228662608036774, 0.9657713373919633]",80,0.06635391750274597,0.9668243469863663,5.308313400219677,77.3459477589093,0,0.9,1000,False,True,"[128, 128]",False
37,17,1,"[0.034228662608036774, 0.9657713373919633]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
38,18,1,"[0.034228662608036774, 0.9657713373919633]",80,0.06146775815022283,0.9694655689890013,4.917420652017826,77.5572455191201,0,0.9,1000,False,True,"[128, 128]",False
39,19,1,"[0.034228662608036774, 0.9657713373919633]",80,0.091770788453253,0.9997685992920322,7.3416630762602395,79.98148794336258,0,0.9,1000,False,True,"[128, 128]",False
40,0,2,"[0.06863078972329617, 0.9313692102767038]",80,0.06712300704645169,0.9675819227439421,5.369840563716135,77.40655381951537,0,0.9,1000,False,True,"[128, 128]",False
41,1,2,"[0.06863078972329617, 0.9313692102767038]",80,0.030394029344848493,0.9384049629283947,2.4315223475878796,75.07239703427157,0,0.9,1000,False,True,"[128, 128]",False
42,2,2,"[0.06863078972329617, 0.9313692102767038]",80,0.031164727847192607,0.9391625386859704,2.4931782277754087,75.13300309487764,0,0.9,1000,False,True,"[128, 128]",False
