,repetition_number,weight_index,weight_tuple,num_iterations,normalised_speed_reward,normalised_energy_reward,raw_speed_reward,raw_energy_reward,env_config_id,gamma,replay_buffer_size,use_reward_normalisation_wrapper,use_default_reward_normalisation,network_hidden_sizes
243,3,12,"[0.41355771433156213, 0.5864422856684378]",39,0.38676793645068697,0.8259163428216206,15.083949521576791,32.210737370043205,1,0.9,1000,False,True,"[128, 128, 128]"
244,4,12,"[0.41355771433156213, 0.5864422856684378]",31,0.4841919471196119,0.778900505758851,15.009950360707968,24.14591567852438,1,0.9,1000,False,True,"[128, 128, 128]"
245,5,12,"[0.41355771433156213, 0.5864422856684378]",75,0.5214766028803633,0.8214185331576641,39.110745216027254,61.60638998682481,1,0.9,1000,False,True,"[128, 128, 128]"
246,6,12,"[0.41355771433156213, 0.5864422856684378]",80,0.5233293076339174,0.8242858222643268,41.86634461071339,65.94286578114614,1,0.9,1000,False,True,"[128, 128, 128]"
247,7,12,"[0.41355771433156213, 0.5864422856684378]",80,0.5403976203881575,0.8443840579710147,43.2318096310526,67.55072463768117,1,0.9,1000,False,True,"[128, 128, 128]"
248,8,12,"[0.41355771433156213, 0.5864422856684378]",48,0.45159301571977845,0.8079640760479494,21.676464754549364,38.78227565030157,1,0.9,1000,False,True,"[128, 128, 128]"
249,9,12,"[0.41355771433156213, 0.5864422856684378]",30,0.48564135593213703,0.7795838823012741,14.56924067796411,23.38751646903822,1,0.9,1000,False,True,"[128, 128, 128]"
250,10,12,"[0.41355771433156213, 0.5864422856684378]",80,0.3896437743116853,0.8667224618118766,31.17150194493482,69.33779694495013,1,0.9,1000,False,True,"[128, 128, 128]"
251,11,12,"[0.41355771433156213, 0.5864422856684378]",80,0.4950355849425673,0.8417060360238626,39.602846795405384,67.336482881909,1,0.9,1000,False,True,"[128, 128, 128]"
252,12,12,"[0.41355771433156213, 0.5864422856684378]",18,0.3085851368894129,0.7863751594123461,5.554532464009433,14.15475286942223,1,0.9,1000,False,True,"[128, 128, 128]"
253,13,12,"[0.41355771433156213, 0.5864422856684378]",66,0.4698256712488889,0.8125981589230787,31.00849430242667,53.6314784889232,1,0.9,1000,False,True,"[128, 128, 128]"
254,14,12,"[0.41355771433156213, 0.5864422856684378]",80,0.34991979129884926,0.8681628746212804,27.99358330390794,69.45302996970243,1,0.9,1000,False,True,"[128, 128, 128]"
255,15,12,"[0.41355771433156213, 0.5864422856684378]",80,0.5244350571501364,0.8319103057197555,41.95480457201091,66.55282445758044,1,0.9,1000,False,True,"[128, 128, 128]"
256,16,12,"[0.41355771433156213, 0.5864422856684378]",80,0.5299543520246244,0.8341567852437418,42.396348161969954,66.73254281949934,1,0.9,1000,False,True,"[128, 128, 128]"
257,17,12,"[0.41355771433156213, 0.5864422856684378]",30,0.48125677576588405,0.7755434782608698,14.437703272976522,23.266304347826093,1,0.9,1000,False,True,"[128, 128, 128]"
258,18,12,"[0.41355771433156213, 0.5864422856684378]",47,0.5764619541549183,0.7505239813190101,27.09371184528116,35.274627121993475,1,0.9,1000,False,True,"[128, 128, 128]"
259,19,12,"[0.41355771433156213, 0.5864422856684378]",19,0.42538432973390417,0.7349158821190257,8.082302264944179,13.963401760261489,1,0.9,1000,False,True,"[128, 128, 128]"
260,0,13,"[0.4480275954322709, 0.5519724045677291]",36,0.4972389869884343,0.792888120333773,17.900603531583634,28.543972332015827,1,0.9,1000,False,True,"[128, 128, 128]"
261,1,13,"[0.4480275954322709, 0.5519724045677291]",66,0.6062626282921891,0.7673614102047439,40.01333346728448,50.645853073513095,1,0.9,1000,False,True,"[128, 128, 128]"
262,2,13,"[0.4480275954322709, 0.5519724045677291]",80,0.4740434130370604,0.8471393393704215,37.92347304296483,67.77114714963372,1,0.9,1000,False,True,"[128, 128, 128]"
263,3,13,"[0.4480275954322709, 0.5519724045677291]",9,0.3350987481492818,0.6067925633143024,3.0158887333435365,5.461133069828722,1,0.9,1000,False,True,"[128, 128, 128]"
264,4,13,"[0.4480275954322709, 0.5519724045677291]",60,0.3111237653679664,0.8350537835677522,18.66742592207798,50.10322701406513,1,0.9,1000,False,True,"[128, 128, 128]"
265,5,13,"[0.4480275954322709, 0.5519724045677291]",21,0.4416343079855032,0.732385971516406,9.274320467695567,15.380105401844528,1,0.9,1000,False,True,"[128, 128, 128]"
266,6,13,"[0.4480275954322709, 0.5519724045677291]",10,0.35272250704762936,0.6280138339920949,3.5272250704762937,6.280138339920948,1,0.9,1000,False,True,"[128, 128, 128]"
267,7,13,"[0.4480275954322709, 0.5519724045677291]",8,0.31736753646712895,0.5840538537549407,2.5389402917370316,4.672430830039525,1,0.9,1000,False,True,"[128, 128, 128]"
268,8,13,"[0.4480275954322709, 0.5519724045677291]",63,0.6539611500203718,0.7073104997525573,41.199552451283424,44.56056148441111,1,0.9,1000,False,True,"[128, 128, 128]"
269,9,13,"[0.4480275954322709, 0.5519724045677291]",18,0.43880436076586715,0.7263669301712777,7.898478493785609,13.074604743082999,1,0.9,1000,False,True,"[128, 128, 128]"
270,10,13,"[0.4480275954322709, 0.5519724045677291]",80,0.6286858829231984,0.7848662299538071,50.29487063385587,62.78929839630457,1,0.9,1000,False,True,"[128, 128, 128]"
271,11,13,"[0.4480275954322709, 0.5519724045677291]",45,0.38670060613769947,0.8097563579258371,17.401527276196475,36.43903610666267,1,0.9,1000,False,True,"[128, 128, 128]"
272,12,13,"[0.4480275954322709, 0.5519724045677291]",51,0.47905445172342964,0.7937920814328063,24.43177703789491,40.48339615307312,1,0.9,1000,False,True,"[128, 128, 128]"
273,13,13,"[0.4480275954322709, 0.5519724045677291]",38,0.5022168278049265,0.7982499479925115,19.084239456587206,30.333498023715435,1,0.9,1000,False,True,"[128, 128, 128]"
274,14,13,"[0.4480275954322709, 0.5519724045677291]",46,0.44777081706332,0.8073274837878456,20.59745758491272,37.1370642542409,1,0.9,1000,False,True,"[128, 128, 128]"
